d,a,e
5.569999999999987850e+00,1.050000000000000000e+02,-4.371699973367513792e+01
5.569999999999987850e+00,1.100000000000000000e+02,-4.371699993236045856e+01
5.569999999999987850e+00,1.150000000000000000e+02,-4.371699600314636314e+01
5.569999999999987850e+00,1.200000000000000000e+02,-4.371698091883651927e+01
5.569999999999987850e+00,1.250000000000000000e+02,-4.371693653029956295e+01
5.579999999999987637e+00,0.000000000000000000e+00,-4.371699657138501749e+01
5.579999999999987637e+00,5.000000000000000000e+00,-4.371699657102931269e+01
5.579999999999987637e+00,1.000000000000000000e+01,-4.371699657008838358e+01
5.579999999999987637e+00,1.500000000000000000e+01,-4.371699656895988539e+01
5.579999999999987637e+00,2.000000000000000000e+01,-4.371699656826687885e+01
5.579999999999987637e+00,2.500000000000000000e+01,-4.371699656880448970e+01
5.579999999999987637e+00,3.000000000000000000e+01,-4.371699657146538698e+01
5.579999999999987637e+00,3.500000000000000000e+01,-4.371699657711475595e+01
5.579999999999987637e+00,4.000000000000000000e+01,-4.371699658643766639e+01
5.579999999999987637e+00,4.500000000000000000e+01,-4.371699659976397356e+01
5.579999999999987637e+00,5.000000000000000000e+01,-4.371699661689854111e+01
5.579999999999987637e+00,5.500000000000000000e+01,-4.371699663704514194e+01
5.579999999999987637e+00,6.000000000000000000e+01,-4.371699665903290111e+01
5.579999999999987637e+00,6.500000000000000000e+01,-4.371699668231630653e+01
5.579999999999987637e+00,7.000000000000000000e+01,-4.371699670969030649e+01
5.579999999999987637e+00,7.500000000000000000e+01,-4.371699675330343382e+01
5.579999999999987637e+00,8.000000000000000000e+01,-4.371699684585708923e+01
5.579999999999987637e+00,8.500000000000000000e+01,-4.371699705663695568e+01
5.579999999999987637e+00,9.000000000000000000e+01,-4.371699750306608223e+01
5.579999999999987637e+00,9.500000000000000000e+01,-4.371699832757724380e+01
5.579999999999987637e+00,1.000000000000000000e+02,-4.371699958014951903e+01
5.579999999999987637e+00,1.050000000000000000e+02,-4.371700093485688399e+01
5.579999999999987637e+00,1.100000000000000000e+02,-4.371700119273312168e+01
5.579999999999987637e+00,1.150000000000000000e+02,-4.371699741542714435e+01
5.579999999999987637e+00,1.200000000000000000e+02,-4.371698268866188641e+01
5.579999999999987637e+00,1.250000000000000000e+02,-4.371693916495898691e+01
5.589999999999987423e+00,0.000000000000000000e+00,-4.371699777330003656e+01
5.589999999999987423e+00,5.000000000000000000e+00,-4.371699777294838896e+01
5.589999999999987423e+00,1.000000000000000000e+01,-4.371699777202115911e+01
5.589999999999987423e+00,1.500000000000000000e+01,-4.371699777090498173e+01
5.589999999999987423e+00,2.000000000000000000e+01,-4.371699777021097333e+01
5.589999999999987423e+00,2.500000000000000000e+01,-4.371699777072458915e+01
5.589999999999987423e+00,3.000000000000000000e+01,-4.371699777331556902e+01
5.589999999999987423e+00,3.500000000000000000e+01,-4.371699777883539184e+01
5.589999999999987423e+00,4.000000000000000000e+01,-4.371699778796188696e+01
5.589999999999987423e+00,4.500000000000000000e+01,-4.371699780102241562e+01
5.589999999999987423e+00,5.000000000000000000e+01,-4.371699781783294014e+01
5.589999999999987423e+00,5.500000000000000000e+01,-4.371699783762116454e+01
5.589999999999987423e+00,6.000000000000000000e+01,-4.371699785922476167e+01
5.589999999999987423e+00,6.500000000000000000e+01,-4.371699788206646531e+01
5.589999999999987423e+00,7.000000000000000000e+01,-4.371699790875322833e+01
5.589999999999987423e+00,7.500000000000000000e+01,-4.371699795097718777e+01
5.589999999999987423e+00,8.000000000000000000e+01,-4.371699804054256333e+01
5.589999999999987423e+00,8.500000000000000000e+01,-4.371699824545729030e+01
5.589999999999987423e+00,9.000000000000000000e+01,-4.371699868218804852e+01
5.589999999999987423e+00,9.500000000000000000e+01,-4.371699949446998090e+01
5.589999999999987423e+00,1.000000000000000000e+02,-4.371700073911389950e+01
5.589999999999987423e+00,1.050000000000000000e+02,-4.371700210571142975e+01
5.589999999999987423e+00,1.100000000000000000e+02,-4.371700242132474301e+01
5.589999999999987423e+00,1.150000000000000000e+02,-4.371699879316611259e+01
5.589999999999987423e+00,1.200000000000000000e+02,-4.371698441756999642e+01
5.589999999999987423e+00,1.250000000000000000e+02,-4.371694174353802254e+01
5.599999999999987210e+00,0.000000000000000000e+00,-4.371699894610593873e+01
5.599999999999987210e+00,5.000000000000000000e+00,-4.371699894575895229e+01
5.599999999999987210e+00,1.000000000000000000e+01,-4.371699894484378035e+01
5.599999999999987210e+00,1.500000000000000000e+01,-4.371699894374260253e+01
5.599999999999987210e+00,2.000000000000000000e+01,-4.371699894305161394e+01
5.599999999999987210e+00,2.500000000000000000e+01,-4.371699894353767490e+01
5.599999999999987210e+00,3.000000000000000000e+01,-4.371699894606030057e+01
5.599999999999987210e+00,3.500000000000000000e+01,-4.371699895145353310e+01
5.599999999999987210e+00,4.000000000000000000e+01,-4.371699896038371946e+01
5.599999999999987210e+00,4.500000000000000000e+01,-4.371699897318254102e+01
5.599999999999987210e+00,5.000000000000000000e+01,-4.371699898967192155e+01
5.599999999999987210e+00,5.500000000000000000e+01,-4.371699900909771941e+01
5.599999999999987210e+00,6.000000000000000000e+01,-4.371699903032485679e+01
5.599999999999987210e+00,6.500000000000000000e+01,-4.371699905272882347e+01
5.599999999999987210e+00,7.000000000000000000e+01,-4.371699907875122193e+01
5.599999999999987210e+00,7.500000000000000000e+01,-4.371699911963406748e+01
5.599999999999987210e+00,8.000000000000000000e+01,-4.371699920629944103e+01
5.599999999999987210e+00,8.500000000000000000e+01,-4.371699940548511876e+01
5.599999999999987210e+00,9.000000000000000000e+01,-4.371699983265470024e+01
5.599999999999987210e+00,9.500000000000000000e+01,-4.371700063273240033e+01
5.599999999999987210e+00,1.000000000000000000e+02,-4.371700186917387754e+01
5.599999999999987210e+00,1.050000000000000000e+02,-4.371700324688502093e+01
5.599999999999987210e+00,1.100000000000000000e+02,-4.371700361880130004e+01
5.599999999999987210e+00,1.150000000000000000e+02,-4.371700013706841048e+01
5.599999999999987210e+00,1.200000000000000000e+02,-4.371698610637386651e+01
5.599999999999987210e+00,1.250000000000000000e+02,-4.371694426711736270e+01
5.609999999999986997e+00,0.000000000000000000e+00,-4.371700009042049828e+01
5.609999999999986997e+00,5.000000000000000000e+00,-4.371700009007810195e+01
5.609999999999986997e+00,1.000000000000000000e+01,-4.371700008917669322e+01
5.609999999999986997e+00,1.500000000000000000e+01,-4.371700008808831228e+01
5.609999999999986997e+00,2.000000000000000000e+01,-4.371700008740053534e+01
5.609999999999986997e+00,2.500000000000000000e+01,-4.371700008786158520e+01
5.609999999999986997e+00,3.000000000000000000e+01,-4.371700009031509637e+01
5.609999999999986997e+00,3.500000000000000000e+01,-4.371700009558473710e+01
5.609999999999986997e+00,4.000000000000000000e+01,-4.371700010432022765e+01
5.609999999999986997e+00,4.500000000000000000e+01,-4.371700011685784659e+01
5.609999999999986997e+00,5.000000000000000000e+01,-4.371700013302969268e+01
5.609999999999986997e+00,5.500000000000000000e+01,-4.371700015210211632e+01
5.609999999999986997e+00,6.000000000000000000e+01,-4.371700017294897123e+01
5.609999999999986997e+00,6.500000000000000000e+01,-4.371700019492417510e+01
5.609999999999986997e+00,7.000000000000000000e+01,-4.371700022030181287e+01
5.609999999999986997e+00,7.500000000000000000e+01,-4.371700025988533866e+01
5.609999999999986997e+00,8.000000000000000000e+01,-4.371700034374127597e+01
5.609999999999986997e+00,8.500000000000000000e+01,-4.371700053732728009e+01
5.609999999999986997e+00,9.000000000000000000e+01,-4.371700095507586070e+01
5.609999999999986997e+00,9.500000000000000000e+01,-4.371700174298107555e+01
5.609999999999986997e+00,1.000000000000000000e+02,-4.371700297094739085e+01
5.609999999999986997e+00,1.050000000000000000e+02,-4.371700435901456672e+01
5.609999999999986997e+00,1.100000000000000000e+02,-4.371700478581230698e+01
5.609999999999986997e+00,1.150000000000000000e+02,-4.371700144782121811e+01
5.609999999999986997e+00,1.200000000000000000e+02,-4.371698775588883024e+01
5.609999999999986997e+00,1.250000000000000000e+02,-4.371694673676082488e+01
5.619999999999986784e+00,0.000000000000000000e+00,-4.371700120684754154e+01
5.619999999999986784e+00,5.000000000000000000e+00,-4.371700120651210852e+01
5.619999999999986784e+00,1.000000000000000000e+01,-4.371700120562376668e+01
5.619999999999986784e+00,1.500000000000000000e+01,-4.371700120454923422e+01
5.619999999999986784e+00,2.000000000000000000e+01,-4.371700120386180544e+01
5.619999999999986784e+00,2.500000000000000000e+01,-4.371700120430034531e+01
5.619999999999986784e+00,3.000000000000000000e+01,-4.371700120668681677e+01
5.619999999999986784e+00,3.500000000000000000e+01,-4.371700121183258148e+01
5.619999999999986784e+00,4.000000000000000000e+01,-4.371700122038102165e+01
5.619999999999986784e+00,4.500000000000000000e+01,-4.371700123265659954e+01
5.619999999999986784e+00,5.000000000000000000e+01,-4.371700124851166436e+01
5.619999999999986784e+00,5.500000000000000000e+01,-4.371700126722915059e+01
5.619999999999986784e+00,6.000000000000000000e+01,-4.371700128770241633e+01
5.619999999999986784e+00,6.500000000000000000e+01,-4.371700130925454175e+01
5.619999999999986784e+00,7.000000000000000000e+01,-4.371700133400742061e+01
5.619999999999986784e+00,7.500000000000000000e+01,-4.371700137233645478e+01
5.619999999999986784e+00,8.000000000000000000e+01,-4.371700145346146371e+01
5.619999999999986784e+00,8.500000000000000000e+01,-4.371700164158146151e+01
5.619999999999986784e+00,9.000000000000000000e+01,-4.371700205004597706e+01
5.619999999999986784e+00,9.500000000000000000e+01,-4.371700282581498698e+01
5.619999999999986784e+00,1.000000000000000000e+02,-4.371700404504620963e+01
5.619999999999986784e+00,1.050000000000000000e+02,-4.371700544272009381e+01
5.619999999999986784e+00,1.100000000000000000e+02,-4.371700592298718391e+01
5.619999999999986784e+00,1.150000000000000000e+02,-4.371700272609480464e+01
5.619999999999986784e+00,1.200000000000000000e+02,-4.371698936689985260e+01
5.619999999999986784e+00,1.250000000000000000e+02,-4.371694915351372401e+01
5.629999999999986571e+00,0.000000000000000000e+00,-4.371700229597743004e+01
5.629999999999986571e+00,5.000000000000000000e+00,-4.371700229564537210e+01
5.629999999999986571e+00,1.000000000000000000e+01,-4.371700229477060873e+01
5.629999999999986571e+00,1.500000000000000000e+01,-4.371700229371049318e+01
5.629999999999986571e+00,2.000000000000000000e+01,-4.371700229302526708e+01
5.629999999999986571e+00,2.500000000000000000e+01,-4.371700229343960586e+01
5.629999999999986571e+00,3.000000000000000000e+01,-4.371700229576502750e+01
5.629999999999986571e+00,3.500000000000000000e+01,-4.371700230078658223e+01
5.629999999999986571e+00,4.000000000000000000e+01,-4.371700230914707674e+01
5.629999999999986571e+00,4.500000000000000000e+01,-4.371700232116718610e+01
5.629999999999986571e+00,5.000000000000000000e+01,-4.371700233670506464e+01
5.629999999999986571e+00,5.500000000000000000e+01,-4.371700235507350385e+01
5.629999999999986571e+00,6.000000000000000000e+01,-4.371700237517401888e+01
5.629999999999986571e+00,6.500000000000000000e+01,-4.371700239630938256e+01
5.629999999999986571e+00,7.000000000000000000e+01,-4.371700242045260154e+01
5.629999999999986571e+00,7.500000000000000000e+01,-4.371700245757291725e+01
5.629999999999986571e+00,8.000000000000000000e+01,-4.371700253605019526e+01
5.629999999999986571e+00,8.500000000000000000e+01,-4.371700271882932043e+01
5.629999999999986571e+00,9.000000000000000000e+01,-4.371700311815158102e+01
5.629999999999986571e+00,9.500000000000000000e+01,-4.371700388182365060e+01
5.629999999999986571e+00,1.000000000000000000e+02,-4.371700509207036589e+01
5.629999999999986571e+00,1.050000000000000000e+02,-4.371700649861229238e+01
5.629999999999986571e+00,1.100000000000000000e+02,-4.371700703095171292e+01
5.629999999999986571e+00,1.150000000000000000e+02,-4.371700397255216330e+01
5.629999999999986571e+00,1.200000000000000000e+02,-4.371699094018516973e+01
5.629999999999986571e+00,1.250000000000000000e+02,-4.371695151839229254e+01
5.639999999999986358e+00,0.000000000000000000e+00,-4.371700335838460205e+01
5.639999999999986358e+00,5.000000000000000000e+00,-4.371700335805930848e+01
5.639999999999986358e+00,1.000000000000000000e+01,-4.371700335719691566e+01
5.639999999999986358e+00,1.500000000000000000e+01,-4.371700335614843880e+01
5.639999999999986358e+00,2.000000000000000000e+01,-4.371700335546839256e+01
5.639999999999986358e+00,2.500000000000000000e+01,-4.371700335585964581e+01
5.639999999999986358e+00,3.000000000000000000e+01,-4.371700335812055016e+01
5.639999999999986358e+00,3.500000000000000000e+01,-4.371700336302528456e+01
5.639999999999986358e+00,4.000000000000000000e+01,-4.371700337119801816e+01
5.639999999999986358e+00,4.500000000000000000e+01,-4.371700338296401611e+01
5.639999999999986358e+00,5.000000000000000000e+01,-4.371700339819214065e+01
5.639999999999986358e+00,5.500000000000000000e+01,-4.371700341620781671e+01
5.639999999999986358e+00,6.000000000000000000e+01,-4.371700343593838056e+01
5.639999999999986358e+00,6.500000000000000000e+01,-4.371700345666477006e+01
5.639999999999986358e+00,7.000000000000000000e+01,-4.371700348021680327e+01
5.639999999999986358e+00,7.500000000000000000e+01,-4.371700351616425451e+01
5.639999999999986358e+00,8.000000000000000000e+01,-4.371700359208026754e+01
5.639999999999986358e+00,8.500000000000000000e+01,-4.371700376964524537e+01
5.639999999999986358e+00,9.000000000000000000e+01,-4.371700415996323841e+01
5.639999999999986358e+00,9.500000000000000000e+01,-4.371700491157938018e+01
5.639999999999986358e+00,1.000000000000000000e+02,-4.371700611260227021e+01
5.639999999999986358e+00,1.050000000000000000e+02,-4.371700752728499140e+01
5.639999999999986358e+00,1.100000000000000000e+02,-4.371700811031307410e+01
5.639999999999986358e+00,1.150000000000000000e+02,-4.371700518783777767e+01
5.639999999999986358e+00,1.200000000000000000e+02,-4.371699247649659981e+01
5.639999999999986358e+00,1.250000000000000000e+02,-4.371695383240273713e+01
5.649999999999986144e+00,0.000000000000000000e+00,-4.371700439463589305e+01
5.649999999999986144e+00,5.000000000000000000e+00,-4.371700439431401009e+01
5.649999999999986144e+00,1.000000000000000000e+01,-4.371700439346623313e+01
5.649999999999986144e+00,1.500000000000000000e+01,-4.371700439243493008e+01
5.649999999999986144e+00,2.000000000000000000e+01,-4.371700439175492647e+01
5.649999999999986144e+00,2.500000000000000000e+01,-4.371700439212668243e+01
5.649999999999986144e+00,3.000000000000000000e+01,-4.371700439432553509e+01
5.649999999999986144e+00,3.500000000000000000e+01,-4.371700439911079883e+01
5.649999999999986144e+00,4.000000000000000000e+01,-4.371700440709972213e+01
5.649999999999986144e+00,4.500000000000000000e+01,-4.371700441861243291e+01
5.649999999999986144e+00,5.000000000000000000e+01,-4.371700443353054055e+01
5.649999999999986144e+00,5.500000000000000000e+01,-4.371700445119889622e+01
5.649999999999986144e+00,6.000000000000000000e+01,-4.371700447056640826e+01
5.649999999999986144e+00,6.500000000000000000e+01,-4.371700449088633889e+01
5.649999999999986144e+00,7.000000000000000000e+01,-4.371700451386114850e+01
5.649999999999986144e+00,7.500000000000000000e+01,-4.371700454868172869e+01
5.649999999999986144e+00,8.000000000000000000e+01,-4.371700462210609572e+01
5.649999999999986144e+00,8.500000000000000000e+01,-4.371700479458273492e+01
5.649999999999986144e+00,9.000000000000000000e+01,-4.371700517603819947e+01
5.649999999999986144e+00,9.500000000000000000e+01,-4.371700591564798088e+01
5.649999999999986144e+00,1.000000000000000000e+02,-4.371700710721324157e+01
5.649999999999986144e+00,1.050000000000000000e+02,-4.371700852931910930e+01
5.649999999999986144e+00,1.100000000000000000e+02,-4.371700916167151263e+01
5.649999999999986144e+00,1.150000000000000000e+02,-4.371700637258395261e+01
5.649999999999986144e+00,1.200000000000000000e+02,-4.371699397658101560e+01
5.649999999999986144e+00,1.250000000000000000e+02,-4.371695609652763892e+01
5.659999999999985931e+00,0.000000000000000000e+00,-4.371700540528265577e+01
5.659999999999985931e+00,5.000000000000000000e+00,-4.371700540496618714e+01
